algorithm,instance,time
insertion,128,3116.70000000
first,128,0.85000000
random,128,0.87000000
mid,128,0.81000000
median 3,128,0.84000000
median 3 random,128,0.93000000
median 9,128,0.86000000
median 9 random,128,0.97000000
dual pivot,128,0.76000000
insertion,129,3112.71000000
first,129,0.85000000
random,129,0.87000000
mid,129,0.82000000
median 3,129,0.83000000
median 3 random,129,0.93000000
median 9,129,0.86000000
median 9 random,129,0.97000000
dual pivot,129,0.74000000
insertion,130,3111.79000000
first,130,0.86000000
random,130,0.87000000
mid,130,0.81000000
median 3,130,0.84000000
median 3 random,130,0.93000000
median 9,130,0.86000000
median 9 random,130,0.97000000
dual pivot,130,0.75000000
insertion,131,3124.63000000
first,131,0.86000000
random,131,0.87000000
mid,131,0.82000000
median 3,131,0.83000000
median 3 random,131,0.94000000
median 9,131,0.86000000
median 9 random,131,0.97000000
dual pivot,131,0.74000000
insertion,132,3116.20000000
first,132,0.86000000
random,132,0.87000000
mid,132,0.83000000
median 3,132,0.82000000
median 3 random,132,0.94000000
median 9,132,0.86000000
median 9 random,132,0.97000000
dual pivot,132,0.74000000
insertion,133,3105.94000000
first,133,0.85000000
random,133,0.87000000
mid,133,0.82000000
median 3,133,0.84000000
median 3 random,133,0.93000000
median 9,133,0.86000000
median 9 random,133,0.97000000
dual pivot,133,0.75000000
insertion,134,3113.61000000
first,134,0.85000000
random,134,0.86000000
mid,134,0.83000000
median 3,134,0.84000000
median 3 random,134,0.93000000
median 9,134,0.85000000
median 9 random,134,0.97000000
dual pivot,134,0.75000000
insertion,135,3121.09000000
first,135,0.87000000
random,135,0.87000000
mid,135,0.82000000
median 3,135,0.83000000
median 3 random,135,0.93000000
median 9,135,0.86000000
median 9 random,135,0.97000000
dual pivot,135,0.74000000
insertion,136,3104.02000000
first,136,0.85000000
random,136,0.87000000
mid,136,0.82000000
median 3,136,0.84000000
median 3 random,136,0.93000000
median 9,136,0.86000000
median 9 random,136,0.97000000
dual pivot,136,0.74000000
insertion,137,3119.58000000
first,137,0.85000000
random,137,0.87000000
mid,137,0.82000000
median 3,137,0.83000000
median 3 random,137,0.94000000
median 9,137,0.86000000
median 9 random,137,0.97000000
dual pivot,137,0.74000000
insertion,138,3109.85000000
first,138,0.85000000
random,138,0.87000000
mid,138,0.82000000
median 3,138,0.83000000
median 3 random,138,0.94000000
median 9,138,0.86000000
median 9 random,138,0.97000000
dual pivot,138,0.74000000
insertion,139,3108.54000000
first,139,0.86000000
random,139,0.86000000
mid,139,0.82000000
median 3,139,0.84000000
median 3 random,139,0.93000000
median 9,139,0.86000000
median 9 random,139,0.97000000
dual pivot,139,0.75000000
insertion,140,3102.37000000
first,140,0.86000000
random,140,0.87000000
mid,140,0.84000000
median 3,140,0.83000000
median 3 random,140,0.93000000
median 9,140,0.86000000
median 9 random,140,0.97000000
dual pivot,140,0.76000000
insertion,141,3101.75000000
first,141,0.86000000
random,141,0.87000000
mid,141,0.83000000
median 3,141,0.83000000
median 3 random,141,0.94000000
median 9,141,0.85000000
median 9 random,141,0.97000000
dual pivot,141,0.76000000
insertion,142,3104.39000000
first,142,0.85000000
random,142,0.87000000
mid,142,0.82000000
median 3,142,0.83000000
median 3 random,142,0.93000000
median 9,142,0.86000000
median 9 random,142,0.97000000
dual pivot,142,0.74000000
insertion,143,3112.15000000
first,143,0.85000000
random,143,0.87000000
mid,143,0.81000000
median 3,143,0.84000000
median 3 random,143,0.93000000
median 9,143,0.86000000
median 9 random,143,0.97000000
dual pivot,143,0.74000000
insertion,144,3116.95000000
first,144,0.84000000
random,144,0.87000000
mid,144,0.81000000
median 3,144,0.84000000
median 3 random,144,0.93000000
median 9,144,0.86000000
median 9 random,144,0.97000000
dual pivot,144,0.74000000
insertion,145,3110.96000000
first,145,0.85000000
random,145,0.87000000
mid,145,0.82000000
median 3,145,0.83000000
median 3 random,145,0.94000000
median 9,145,0.85000000
median 9 random,145,0.97000000
dual pivot,145,0.74000000
insertion,146,3116.81000000
first,146,0.87000000
random,146,0.86000000
mid,146,0.82000000
median 3,146,0.83000000
median 3 random,146,0.94000000
median 9,146,0.86000000
median 9 random,146,0.97000000
dual pivot,146,0.75000000
insertion,147,3102.68000000
first,147,0.85000000
random,147,0.87000000
mid,147,0.82000000
median 3,147,0.83000000
median 3 random,147,0.94000000
median 9,147,0.85000000
median 9 random,147,0.97000000
dual pivot,147,0.74000000
insertion,148,3104.43000000
first,148,0.85000000
random,148,0.86000000
mid,148,0.81000000
median 3,148,0.83000000
median 3 random,148,0.94000000
median 9,148,0.86000000
median 9 random,148,0.96000000
dual pivot,148,0.75000000
insertion,149,3118.96000000
first,149,0.86000000
random,149,0.87000000
mid,149,0.83000000
median 3,149,0.83000000
median 3 random,149,0.94000000
median 9,149,0.86000000
median 9 random,149,0.96000000
dual pivot,149,0.75000000
insertion,150,3116.63000000
first,150,0.86000000
random,150,0.86000000
mid,150,0.84000000
median 3,150,0.83000000
median 3 random,150,0.94000000
median 9,150,0.85000000
median 9 random,150,0.97000000
dual pivot,150,0.75000000
insertion,151,3105.55000000
first,151,0.87000000
random,151,0.87000000
mid,151,0.83000000
median 3,151,0.83000000
median 3 random,151,0.94000000
median 9,151,0.86000000
median 9 random,151,0.97000000
dual pivot,151,0.74000000
insertion,152,3115.73000000
first,152,0.86000000
random,152,0.86000000
mid,152,0.82000000
median 3,152,0.84000000
median 3 random,152,0.93000000
median 9,152,0.86000000
median 9 random,152,0.97000000
dual pivot,152,0.75000000
insertion,153,3111.28000000
first,153,0.85000000
random,153,0.87000000
mid,153,0.82000000
median 3,153,0.83000000
median 3 random,153,0.94000000
median 9,153,0.86000000
median 9 random,153,0.96000000
dual pivot,153,0.75000000
insertion,154,3101.75000000
first,154,0.86000000
random,154,0.86000000
mid,154,0.83000000
median 3,154,0.84000000
median 3 random,154,0.94000000
median 9,154,0.86000000
median 9 random,154,0.96000000
dual pivot,154,0.74000000
insertion,155,3115.76000000
first,155,0.86000000
random,155,0.87000000
mid,155,0.82000000
median 3,155,0.83000000
median 3 random,155,0.93000000
median 9,155,0.86000000
median 9 random,155,0.97000000
dual pivot,155,0.74000000
insertion,156,3118.40000000
first,156,0.86000000
random,156,0.87000000
mid,156,0.83000000
median 3,156,0.83000000
median 3 random,156,0.93000000
median 9,156,0.86000000
median 9 random,156,0.97000000
dual pivot,156,0.74000000
insertion,157,3112.75000000
first,157,0.85000000
random,157,0.86000000
mid,157,0.82000000
median 3,157,0.84000000
median 3 random,157,0.93000000
median 9,157,0.86000000
median 9 random,157,0.97000000
dual pivot,157,0.75000000
insertion,158,3110.04000000
first,158,0.85000000
random,158,0.87000000
mid,158,0.82000000
median 3,158,0.84000000
median 3 random,158,0.93000000
median 9,158,0.87000000
median 9 random,158,0.97000000
dual pivot,158,0.74000000
insertion,159,3114.34000000
first,159,0.86000000
random,159,0.86000000
mid,159,0.83000000
median 3,159,0.83000000
median 3 random,159,0.94000000
median 9,159,0.86000000
median 9 random,159,0.97000000
dual pivot,159,0.74000000
insertion,160,3113.77000000
first,160,0.86000000
random,160,0.86000000
mid,160,0.82000000
median 3,160,0.83000000
median 3 random,160,0.94000000
median 9,160,0.86000000
median 9 random,160,0.96000000
dual pivot,160,0.75000000
insertion,161,3110.90000000
first,161,0.85000000
random,161,0.87000000
mid,161,0.82000000
median 3,161,0.84000000
median 3 random,161,0.93000000
median 9,161,0.87000000
median 9 random,161,0.97000000
dual pivot,161,0.74000000
insertion,162,3113.88000000
first,162,0.85000000
random,162,0.87000000
mid,162,0.82000000
median 3,162,0.83000000
median 3 random,162,0.94000000
median 9,162,0.85000000
median 9 random,162,0.97000000
dual pivot,162,0.74000000
insertion,163,3101.78000000
first,163,0.86000000
random,163,0.86000000
mid,163,0.82000000
median 3,163,0.83000000
median 3 random,163,0.93000000
median 9,163,0.86000000
median 9 random,163,0.97000000
dual pivot,163,0.74000000
insertion,164,3108.60000000
first,164,0.86000000
random,164,0.86000000
mid,164,0.82000000
median 3,164,0.83000000
median 3 random,164,0.94000000
median 9,164,0.85000000
median 9 random,164,0.97000000
dual pivot,164,0.75000000
insertion,165,3107.94000000
first,165,0.85000000
random,165,0.86000000
mid,165,0.83000000
median 3,165,0.83000000
median 3 random,165,0.93000000
median 9,165,0.86000000
median 9 random,165,0.97000000
dual pivot,165,0.74000000
insertion,166,3110.10000000
first,166,0.85000000
random,166,0.87000000
mid,166,0.81000000
median 3,166,0.84000000
median 3 random,166,0.93000000
median 9,166,0.86000000
median 9 random,166,0.97000000
dual pivot,166,0.74000000
insertion,167,3118.66000000
first,167,0.86000000
random,167,0.87000000
mid,167,0.81000000
median 3,167,0.83000000
median 3 random,167,0.94000000
median 9,167,0.85000000
median 9 random,167,0.97000000
dual pivot,167,0.74000000
insertion,168,3111.55000000
first,168,0.85000000
random,168,0.87000000
mid,168,0.82000000
median 3,168,0.83000000
median 3 random,168,0.94000000
median 9,168,0.85000000
median 9 random,168,0.97000000
dual pivot,168,0.74000000
insertion,169,3108.07000000
first,169,0.85000000
random,169,0.86000000
mid,169,0.83000000
median 3,169,0.83000000
median 3 random,169,0.93000000
median 9,169,0.86000000
median 9 random,169,0.96000000
dual pivot,169,0.75000000
insertion,170,3120.43000000
first,170,0.85000000
random,170,0.87000000
mid,170,0.82000000
median 3,170,0.83000000
median 3 random,170,0.93000000
median 9,170,0.86000000
median 9 random,170,0.97000000
dual pivot,170,0.75000000
insertion,171,3104.91000000
first,171,0.87000000
random,171,0.87000000
mid,171,0.82000000
median 3,171,0.83000000
median 3 random,171,0.93000000
median 9,171,0.86000000
median 9 random,171,0.97000000
dual pivot,171,0.74000000
insertion,172,3112.46000000
first,172,0.86000000
random,172,0.87000000
mid,172,0.82000000
median 3,172,0.83000000
median 3 random,172,0.93000000
median 9,172,0.86000000
median 9 random,172,0.97000000
dual pivot,172,0.74000000
insertion,173,3107.17000000
first,173,0.86000000
random,173,0.86000000
mid,173,0.83000000
median 3,173,0.83000000
median 3 random,173,0.93000000
median 9,173,0.86000000
median 9 random,173,0.97000000
dual pivot,173,0.74000000
insertion,174,3114.68000000
first,174,0.86000000
random,174,0.86000000
mid,174,0.82000000
median 3,174,0.83000000
median 3 random,174,0.94000000
median 9,174,0.86000000
median 9 random,174,0.97000000
dual pivot,174,0.75000000
insertion,175,3109.47000000
first,175,0.87000000
random,175,0.87000000
mid,175,0.81000000
median 3,175,0.83000000
median 3 random,175,0.94000000
median 9,175,0.86000000
median 9 random,175,0.97000000
dual pivot,175,0.74000000
insertion,176,3100.75000000
first,176,0.86000000
random,176,0.87000000
mid,176,0.81000000
median 3,176,0.83000000
median 3 random,176,0.94000000
median 9,176,0.85000000
median 9 random,176,0.97000000
dual pivot,176,0.75000000
insertion,177,3110.32000000
first,177,0.86000000
random,177,0.86000000
mid,177,0.82000000
median 3,177,0.83000000
median 3 random,177,0.93000000
median 9,177,0.86000000
median 9 random,177,0.97000000
dual pivot,177,0.74000000
insertion,178,3105.85000000
first,178,0.85000000
random,178,0.87000000
mid,178,0.82000000
median 3,178,0.83000000
median 3 random,178,0.93000000
median 9,178,0.86000000
median 9 random,178,0.97000000
dual pivot,178,0.74000000
insertion,179,3114.05000000
first,179,0.85000000
random,179,0.87000000
mid,179,0.82000000
median 3,179,0.83000000
median 3 random,179,0.93000000
median 9,179,0.86000000
median 9 random,179,0.97000000
dual pivot,179,0.74000000
insertion,180,3116.80000000
first,180,0.85000000
random,180,0.87000000
mid,180,0.82000000
median 3,180,0.83000000
median 3 random,180,0.93000000
median 9,180,0.86000000
median 9 random,180,0.97000000
dual pivot,180,0.74000000
insertion,181,3103.54000000
first,181,0.86000000
random,181,0.86000000
mid,181,0.83000000
median 3,181,0.83000000
median 3 random,181,0.93000000
median 9,181,0.86000000
median 9 random,181,0.97000000
dual pivot,181,0.75000000
insertion,182,3117.43000000
first,182,0.85000000
random,182,0.87000000
mid,182,0.82000000
median 3,182,0.83000000
median 3 random,182,0.93000000
median 9,182,0.86000000
median 9 random,182,0.97000000
dual pivot,182,0.74000000
insertion,183,3113.12000000
first,183,0.86000000
random,183,0.86000000
mid,183,0.82000000
median 3,183,0.84000000
median 3 random,183,0.93000000
median 9,183,0.86000000
median 9 random,183,0.97000000
dual pivot,183,0.75000000
insertion,184,3118.24000000
first,184,0.85000000
random,184,0.87000000
mid,184,0.81000000
median 3,184,0.84000000
median 3 random,184,0.93000000
median 9,184,0.87000000
median 9 random,184,0.96000000
dual pivot,184,0.75000000
insertion,185,3109.96000000
first,185,0.86000000
random,185,0.87000000
mid,185,0.81000000
median 3,185,0.84000000
median 3 random,185,0.93000000
median 9,185,0.86000000
median 9 random,185,0.97000000
dual pivot,185,0.74000000
insertion,186,3111.77000000
first,186,0.85000000
random,186,0.87000000
mid,186,0.82000000
median 3,186,0.83000000
median 3 random,186,0.94000000
median 9,186,0.86000000
median 9 random,186,0.97000000
dual pivot,186,0.75000000
insertion,187,3104.99000000
first,187,0.85000000
random,187,0.87000000
mid,187,0.82000000
median 3,187,0.84000000
median 3 random,187,0.93000000
median 9,187,0.86000000
median 9 random,187,0.97000000
dual pivot,187,0.74000000
insertion,188,3100.67000000
first,188,0.85000000
random,188,0.87000000
mid,188,0.82000000
median 3,188,0.83000000
median 3 random,188,0.93000000
median 9,188,0.86000000
median 9 random,188,0.97000000
dual pivot,188,0.74000000
insertion,189,3108.41000000
first,189,0.85000000
random,189,0.87000000
mid,189,0.81000000
median 3,189,0.83000000
median 3 random,189,0.93000000
median 9,189,0.86000000
median 9 random,189,0.97000000
dual pivot,189,0.74000000
insertion,190,3115.73000000
first,190,0.85000000
random,190,0.86000000
mid,190,0.83000000
median 3,190,0.83000000
median 3 random,190,0.93000000
median 9,190,0.86000000
median 9 random,190,0.97000000
dual pivot,190,0.74000000
insertion,191,3109.23000000
first,191,0.84000000
random,191,0.87000000
mid,191,0.82000000
median 3,191,0.83000000
median 3 random,191,0.94000000
median 9,191,0.86000000
median 9 random,191,0.97000000
dual pivot,191,0.74000000
insertion,192,3114.09000000
first,192,0.85000000
random,192,0.87000000
mid,192,0.82000000
median 3,192,0.83000000
median 3 random,192,0.93000000
median 9,192,0.86000000
median 9 random,192,0.96000000
dual pivot,192,0.74000000
insertion,193,3111.92000000
first,193,0.87000000
random,193,0.86000000
mid,193,0.83000000
median 3,193,0.83000000
median 3 random,193,0.93000000
median 9,193,0.86000000
median 9 random,193,0.97000000
dual pivot,193,0.74000000
insertion,194,3115.38000000
first,194,0.87000000
random,194,0.86000000
mid,194,0.83000000
median 3,194,0.84000000
median 3 random,194,0.93000000
median 9,194,0.86000000
median 9 random,194,0.97000000
dual pivot,194,0.74000000
insertion,195,3118.57000000
first,195,0.86000000
random,195,0.86000000
mid,195,0.83000000
median 3,195,0.83000000
median 3 random,195,0.94000000
median 9,195,0.86000000
median 9 random,195,0.97000000
dual pivot,195,0.74000000
insertion,196,3106.87000000
first,196,0.85000000
random,196,0.87000000
mid,196,0.81000000
median 3,196,0.83000000
median 3 random,196,0.93000000
median 9,196,0.86000000
median 9 random,196,0.97000000
dual pivot,196,0.74000000
insertion,197,3113.05000000
first,197,0.87000000
random,197,0.87000000
mid,197,0.82000000
median 3,197,0.82000000
median 3 random,197,0.94000000
median 9,197,0.86000000
median 9 random,197,0.97000000
dual pivot,197,0.75000000
insertion,198,3102.22000000
first,198,0.85000000
random,198,0.87000000
mid,198,0.82000000
median 3,198,0.83000000
median 3 random,198,0.93000000
median 9,198,0.86000000
median 9 random,198,0.97000000
dual pivot,198,0.75000000
insertion,199,3116.72000000
first,199,0.86000000
random,199,0.87000000
mid,199,0.83000000
median 3,199,0.83000000
median 3 random,199,0.94000000
median 9,199,0.85000000
median 9 random,199,0.97000000
dual pivot,199,0.75000000
insertion,200,3106.24000000
first,200,0.85000000
random,200,0.86000000
mid,200,0.82000000
median 3,200,0.83000000
median 3 random,200,0.93000000
median 9,200,0.86000000
median 9 random,200,0.96000000
dual pivot,200,0.74000000
insertion,201,3116.50000000
first,201,0.85000000
random,201,0.87000000
mid,201,0.82000000
median 3,201,0.83000000
median 3 random,201,0.93000000
median 9,201,0.86000000
median 9 random,201,0.96000000
dual pivot,201,0.74000000
insertion,202,3120.97000000
first,202,0.87000000
random,202,0.86000000
mid,202,0.81000000
median 3,202,0.82000000
median 3 random,202,0.93000000
median 9,202,0.86000000
median 9 random,202,0.96000000
dual pivot,202,0.74000000
insertion,203,3111.22000000
first,203,0.85000000
random,203,0.86000000
mid,203,0.81000000
median 3,203,0.83000000
median 3 random,203,0.93000000
median 9,203,0.85000000
median 9 random,203,0.97000000
dual pivot,203,0.73000000
insertion,204,3122.73000000
first,204,0.85000000
random,204,0.86000000
