algorithm,instance,time
median 9 random,390,0.18000000
dual pivot,390,0.14000000
insertion,391,122.53000000
first,391,0.16000000
random,391,0.16000000
mid,391,0.15000000
median 3,391,0.15000000
median 3 random,391,0.18000000
median 9,391,0.15000000
median 9 random,391,0.19000000
dual pivot,391,0.13000000
insertion,392,123.31000000
first,392,0.16000000
random,392,0.16000000
mid,392,0.15000000
median 3,392,0.15000000
median 3 random,392,0.17000000
median 9,392,0.16000000
median 9 random,392,0.18000000
dual pivot,392,0.14000000
insertion,393,123.64000000
first,393,0.16000000
random,393,0.16000000
mid,393,0.15000000
median 3,393,0.15000000
median 3 random,393,0.18000000
median 9,393,0.15000000
median 9 random,393,0.26000000
dual pivot,393,0.20000000
insertion,394,122.73000000
first,394,0.16000000
random,394,0.16000000
mid,394,0.15000000
median 3,394,0.15000000
median 3 random,394,0.18000000
median 9,394,0.16000000
median 9 random,394,0.18000000
dual pivot,394,0.14000000
insertion,395,123.78000000
first,395,0.16000000
random,395,0.16000000
mid,395,0.15000000
median 3,395,0.16000000
median 3 random,395,0.17000000
median 9,395,0.16000000
median 9 random,395,0.18000000
dual pivot,395,0.14000000
insertion,396,122.73000000
first,396,0.16000000
random,396,0.16000000
mid,396,0.15000000
median 3,396,0.15000000
median 3 random,396,0.18000000
median 9,396,0.15000000
median 9 random,396,0.18000000
dual pivot,396,0.14000000
insertion,397,123.68000000
first,397,0.16000000
random,397,0.16000000
mid,397,0.15000000
median 3,397,0.15000000
median 3 random,397,0.18000000
median 9,397,0.16000000
median 9 random,397,0.18000000
dual pivot,397,0.13000000
insertion,398,124.77000000
first,398,0.16000000
random,398,0.16000000
mid,398,0.15000000
median 3,398,0.15000000
median 3 random,398,0.18000000
median 9,398,0.16000000
median 9 random,398,0.18000000
dual pivot,398,0.14000000
insertion,399,122.97000000
first,399,0.15000000
random,399,0.17000000
mid,399,0.15000000
median 3,399,0.15000000
median 3 random,399,0.17000000
median 9,399,0.16000000
median 9 random,399,0.18000000
dual pivot,399,0.14000000
insertion,400,122.52000000
first,400,0.16000000
random,400,0.16000000
mid,400,0.15000000
median 3,400,0.16000000
median 3 random,400,0.17000000
median 9,400,0.16000000
median 9 random,400,0.18000000
dual pivot,400,0.14000000
insertion,401,122.02000000
first,401,0.16000000
random,401,0.16000000
mid,401,0.15000000
median 3,401,0.15000000
median 3 random,401,0.18000000
median 9,401,0.15000000
median 9 random,401,0.18000000
dual pivot,401,0.13000000
insertion,402,123.46000000
first,402,0.15000000
random,402,0.16000000
mid,402,0.16000000
median 3,402,0.15000000
median 3 random,402,0.17000000
median 9,402,0.16000000
median 9 random,402,0.18000000
dual pivot,402,0.14000000
insertion,403,123.48000000
first,403,0.16000000
random,403,0.16000000
mid,403,0.15000000
median 3,403,0.15000000
median 3 random,403,0.17000000
median 9,403,0.16000000
median 9 random,403,0.18000000
dual pivot,403,0.14000000
insertion,404,123.30000000
first,404,0.16000000
random,404,0.16000000
mid,404,0.15000000
median 3,404,0.15000000
median 3 random,404,0.18000000
median 9,404,0.15000000
median 9 random,404,0.18000000
dual pivot,404,0.14000000
insertion,405,124.45000000
first,405,0.15000000
random,405,0.16000000
mid,405,0.15000000
median 3,405,0.16000000
median 3 random,405,0.17000000
median 9,405,0.16000000
median 9 random,405,0.18000000
dual pivot,405,0.14000000
insertion,406,122.68000000
first,406,0.16000000
random,406,0.16000000
mid,406,0.15000000
median 3,406,0.15000000
median 3 random,406,0.18000000
median 9,406,0.16000000
median 9 random,406,0.18000000
dual pivot,406,0.13000000
insertion,407,123.13000000
first,407,0.17000000
random,407,0.16000000
mid,407,0.15000000
median 3,407,0.15000000
median 3 random,407,0.18000000
median 9,407,0.15000000
median 9 random,407,0.18000000
dual pivot,407,0.14000000
insertion,408,123.84000000
first,408,0.15000000
random,408,0.16000000
mid,408,0.15000000
median 3,408,0.16000000
median 3 random,408,0.17000000
median 9,408,0.16000000
median 9 random,408,0.18000000
dual pivot,408,0.13000000
insertion,409,122.81000000
first,409,0.16000000
random,409,0.16000000
mid,409,0.15000000
median 3,409,0.15000000
median 3 random,409,0.18000000
median 9,409,0.15000000
median 9 random,409,0.19000000
dual pivot,409,0.13000000
insertion,410,123.88000000
first,410,0.16000000
random,410,0.16000000
mid,410,0.15000000
median 3,410,0.15000000
median 3 random,410,0.17000000
median 9,410,0.16000000
median 9 random,410,0.18000000
dual pivot,410,0.14000000
insertion,411,124.07000000
first,411,0.15000000
random,411,0.17000000
mid,411,0.15000000
median 3,411,0.15000000
median 3 random,411,0.17000000
median 9,411,0.16000000
median 9 random,411,0.18000000
dual pivot,411,0.14000000
insertion,412,123.31000000
first,412,0.16000000
random,412,0.16000000
mid,412,0.15000000
median 3,412,0.16000000
median 3 random,412,0.17000000
median 9,412,0.16000000
median 9 random,412,0.18000000
dual pivot,412,0.14000000
insertion,413,123.52000000
first,413,0.16000000
random,413,0.16000000
mid,413,0.15000000
median 3,413,0.15000000
median 3 random,413,0.18000000
median 9,413,0.16000000
median 9 random,413,0.18000000
dual pivot,413,0.13000000
insertion,414,123.71000000
first,414,0.16000000
random,414,0.16000000
mid,414,0.15000000
median 3,414,0.16000000
median 3 random,414,0.17000000
median 9,414,0.16000000
median 9 random,414,0.18000000
dual pivot,414,0.14000000
insertion,415,124.13000000
first,415,0.16000000
random,415,0.16000000
mid,415,0.15000000
median 3,415,0.15000000
median 3 random,415,0.18000000
median 9,415,0.16000000
median 9 random,415,0.18000000
dual pivot,415,0.14000000
insertion,416,123.27000000
first,416,0.15000000
random,416,0.16000000
mid,416,0.16000000
median 3,416,0.15000000
median 3 random,416,0.17000000
median 9,416,0.16000000
median 9 random,416,0.18000000
dual pivot,416,0.14000000
insertion,417,124.25000000
first,417,0.16000000
random,417,0.16000000
mid,417,0.15000000
median 3,417,0.15000000
median 3 random,417,0.18000000
median 9,417,0.16000000
median 9 random,417,0.18000000
dual pivot,417,0.14000000
insertion,418,124.08000000
first,418,0.15000000
random,418,0.16000000
mid,418,0.16000000
median 3,418,0.15000000
median 3 random,418,0.17000000
median 9,418,0.16000000
median 9 random,418,0.18000000
dual pivot,418,0.14000000
insertion,419,122.95000000
first,419,0.16000000
random,419,0.16000000
mid,419,0.15000000
median 3,419,0.15000000
median 3 random,419,0.18000000
median 9,419,0.16000000
median 9 random,419,0.18000000
dual pivot,419,0.13000000
insertion,420,124.19000000
first,420,0.16000000
random,420,0.16000000
mid,420,0.15000000
median 3,420,0.16000000
median 3 random,420,0.17000000
median 9,420,0.16000000
median 9 random,420,0.18000000
dual pivot,420,0.14000000
insertion,421,123.60000000
first,421,0.16000000
random,421,0.16000000
mid,421,0.15000000
median 3,421,0.15000000
median 3 random,421,0.18000000
median 9,421,0.15000000
median 9 random,421,0.19000000
dual pivot,421,0.13000000
insertion,422,123.80000000
first,422,0.16000000
random,422,0.16000000
mid,422,0.15000000
median 3,422,0.16000000
median 3 random,422,0.17000000
median 9,422,0.16000000
median 9 random,422,0.18000000
dual pivot,422,0.14000000
insertion,423,123.45000000
first,423,0.15000000
random,423,0.17000000
mid,423,0.15000000
median 3,423,0.15000000
median 3 random,423,0.18000000
median 9,423,0.16000000
median 9 random,423,0.18000000
dual pivot,423,0.13000000
insertion,424,123.60000000
first,424,0.15000000
random,424,0.17000000
mid,424,0.15000000
median 3,424,0.15000000
median 3 random,424,0.17000000
median 9,424,0.16000000
median 9 random,424,0.18000000
dual pivot,424,0.14000000
insertion,425,122.60000000
first,425,0.15000000
random,425,0.16000000
mid,425,0.16000000
median 3,425,0.15000000
median 3 random,425,0.17000000
median 9,425,0.16000000
median 9 random,425,0.18000000
dual pivot,425,0.14000000
insertion,426,123.98000000
first,426,0.16000000
random,426,0.16000000
mid,426,0.15000000
median 3,426,0.15000000
median 3 random,426,0.18000000
median 9,426,0.16000000
median 9 random,426,0.18000000
dual pivot,426,0.13000000
insertion,427,123.98000000
first,427,0.15000000
random,427,0.17000000
mid,427,0.15000000
median 3,427,0.15000000
median 3 random,427,0.17000000
median 9,427,0.16000000
median 9 random,427,0.18000000
dual pivot,427,0.14000000
insertion,428,122.85000000
first,428,0.16000000
random,428,0.16000000
mid,428,0.15000000
median 3,428,0.15000000
median 3 random,428,0.18000000
median 9,428,0.16000000
median 9 random,428,0.18000000
dual pivot,428,0.13000000
insertion,429,123.89000000
first,429,0.16000000
random,429,0.16000000
mid,429,0.15000000
median 3,429,0.15000000
median 3 random,429,0.18000000
median 9,429,0.15000000
median 9 random,429,0.19000000
dual pivot,429,0.13000000
insertion,430,124.18000000
first,430,0.15000000
random,430,0.16000000
mid,430,0.15000000
median 3,430,0.16000000
median 3 random,430,0.17000000
median 9,430,0.16000000
median 9 random,430,0.18000000
dual pivot,430,0.14000000
insertion,431,123.13000000
first,431,0.15000000
random,431,0.16000000
mid,431,0.15000000
median 3,431,0.16000000
median 3 random,431,0.17000000
median 9,431,0.16000000
median 9 random,431,0.18000000
dual pivot,431,0.14000000
insertion,432,122.21000000
first,432,0.16000000
random,432,0.16000000
mid,432,0.15000000
median 3,432,0.15000000
median 3 random,432,0.18000000
median 9,432,0.15000000
median 9 random,432,0.18000000
dual pivot,432,0.14000000
insertion,433,123.27000000
first,433,0.15000000
random,433,0.17000000
mid,433,0.15000000
median 3,433,0.15000000
median 3 random,433,0.17000000
median 9,433,0.16000000
median 9 random,433,0.18000000
dual pivot,433,0.14000000
insertion,434,123.96000000
first,434,0.16000000
random,434,0.16000000
mid,434,0.15000000
median 3,434,0.15000000
median 3 random,434,0.18000000
median 9,434,0.16000000
median 9 random,434,0.18000000
dual pivot,434,0.13000000
insertion,435,123.31000000
first,435,0.16000000
random,435,0.16000000
mid,435,0.15000000
median 3,435,0.15000000
median 3 random,435,0.18000000
median 9,435,0.16000000
median 9 random,435,0.18000000
dual pivot,435,0.13000000
insertion,436,123.27000000
first,436,0.16000000
random,436,0.16000000
mid,436,0.15000000
median 3,436,0.16000000
median 3 random,436,0.17000000
median 9,436,0.16000000
median 9 random,436,0.18000000
dual pivot,436,0.14000000
insertion,437,123.75000000
first,437,0.15000000
random,437,0.17000000
mid,437,0.15000000
median 3,437,0.15000000
median 3 random,437,0.17000000
median 9,437,0.16000000
median 9 random,437,0.18000000
dual pivot,437,0.14000000
insertion,438,123.16000000
first,438,0.16000000
random,438,0.16000000
mid,438,0.15000000
median 3,438,0.16000000
median 3 random,438,0.17000000
median 9,438,0.16000000
median 9 random,438,0.18000000
dual pivot,438,0.14000000
insertion,439,123.21000000
first,439,0.16000000
random,439,0.16000000
mid,439,0.15000000
median 3,439,0.15000000
median 3 random,439,0.17000000
median 9,439,0.16000000
median 9 random,439,0.18000000
dual pivot,439,0.14000000
insertion,440,122.50000000
first,440,0.16000000
random,440,0.16000000
mid,440,0.15000000
median 3,440,0.15000000
median 3 random,440,0.17000000
median 9,440,0.16000000
median 9 random,440,0.18000000
dual pivot,440,0.14000000
insertion,441,122.70000000
first,441,0.16000000
random,441,0.16000000
mid,441,0.15000000
median 3,441,0.15000000
median 3 random,441,0.18000000
median 9,441,0.15000000
median 9 random,441,0.19000000
dual pivot,441,0.13000000
insertion,442,122.85000000
first,442,0.16000000
random,442,0.16000000
mid,442,0.15000000
median 3,442,0.15000000
median 3 random,442,0.18000000
median 9,442,0.16000000
median 9 random,442,0.18000000
dual pivot,442,0.13000000
insertion,443,123.28000000
first,443,0.15000000
random,443,0.16000000
mid,443,0.15000000
median 3,443,0.16000000
median 3 random,443,0.17000000
median 9,443,0.16000000
median 9 random,443,0.18000000
dual pivot,443,0.14000000
insertion,444,123.56000000
first,444,0.16000000
random,444,0.16000000
mid,444,0.15000000
median 3,444,0.15000000
median 3 random,444,0.18000000
median 9,444,0.16000000
median 9 random,444,0.18000000
dual pivot,444,0.14000000
insertion,445,123.49000000
first,445,0.15000000
random,445,0.17000000
mid,445,0.14000000
median 3,445,0.15000000
median 3 random,445,0.17000000
median 9,445,0.16000000
median 9 random,445,0.18000000
dual pivot,445,0.14000000
insertion,446,122.81000000
first,446,0.16000000
random,446,0.16000000
mid,446,0.15000000
median 3,446,0.15000000
median 3 random,446,0.17000000
median 9,446,0.16000000
median 9 random,446,0.18000000
dual pivot,446,0.14000000
insertion,447,123.26000000
first,447,0.16000000
random,447,0.16000000
mid,447,0.15000000
median 3,447,0.15000000
median 3 random,447,0.18000000
median 9,447,0.16000000
median 9 random,447,0.18000000
dual pivot,447,0.13000000
insertion,448,124.14000000
first,448,0.16000000
random,448,0.16000000
mid,448,0.15000000
median 3,448,0.15000000
median 3 random,448,0.17000000
median 9,448,0.16000000
median 9 random,448,0.18000000
dual pivot,448,0.14000000
insertion,449,124.18000000
first,449,0.15000000
random,449,0.16000000
mid,449,0.16000000
median 3,449,0.15000000
median 3 random,449,0.18000000
median 9,449,0.15000000
median 9 random,449,0.18000000
dual pivot,449,0.14000000
insertion,450,123.08000000
first,450,0.15000000
random,450,0.16000000
mid,450,0.16000000
median 3,450,0.15000000
median 3 random,450,0.17000000
median 9,450,0.16000000
median 9 random,450,0.18000000
dual pivot,450,0.14000000
insertion,451,124.06000000
first,451,0.16000000
random,451,0.16000000
mid,451,0.15000000
median 3,451,0.15000000
median 3 random,451,0.18000000
median 9,451,0.16000000
median 9 random,451,0.18000000
dual pivot,451,0.14000000
insertion,452,123.80000000
first,452,0.16000000
random,452,0.16000000
mid,452,0.15000000
median 3,452,0.15000000
median 3 random,452,0.18000000
median 9,452,0.16000000
median 9 random,452,0.18000000
dual pivot,452,0.14000000
insertion,453,123.43000000
first,453,0.15000000
random,453,0.17000000
mid,453,0.15000000
median 3,453,0.15000000
median 3 random,453,0.18000000
median 9,453,0.16000000
median 9 random,453,0.18000000
dual pivot,453,0.13000000
insertion,454,122.68000000
first,454,0.15000000
random,454,0.16000000
mid,454,0.16000000
median 3,454,0.15000000
median 3 random,454,0.17000000
median 9,454,0.16000000
median 9 random,454,0.18000000
dual pivot,454,0.14000000
insertion,455,123.93000000
first,455,0.16000000
random,455,0.16000000
mid,455,0.15000000
median 3,455,0.16000000
median 3 random,455,0.17000000
median 9,455,0.16000000
median 9 random,455,0.18000000
dual pivot,455,0.14000000
insertion,456,123.84000000
first,456,0.16000000
random,456,0.16000000
mid,456,0.15000000
median 3,456,0.16000000
median 3 random,456,0.17000000
median 9,456,0.16000000
median 9 random,456,0.18000000
dual pivot,456,0.14000000
insertion,457,122.79000000
first,457,0.15000000
random,457,0.16000000
mid,457,0.16000000
median 3,457,0.15000000
median 3 random,457,0.17000000
median 9,457,0.16000000
median 9 random,457,0.18000000
dual pivot,457,0.14000000
insertion,458,123.38000000
first,458,0.16000000
random,458,0.16000000
mid,458,0.15000000
median 3,458,0.15000000
median 3 random,458,0.18000000
median 9,458,0.16000000
median 9 random,458,0.18000000
dual pivot,458,0.13000000
insertion,459,123.39000000
first,459,0.16000000
random,459,0.16000000
mid,459,0.15000000
median 3,459,0.15000000
median 3 random,459,0.18000000
median 9,459,0.15000000
median 9 random,459,0.18000000
dual pivot,459,0.14000000
insertion,460,124.20000000
first,460,0.16000000
random,460,0.16000000
mid,460,0.15000000
median 3,460,0.15000000
median 3 random,460,0.18000000
median 9,460,0.16000000
median 9 random,460,0.18000000
dual pivot,460,0.13000000
insertion,461,122.81000000
first,461,0.15000000
random,461,0.16000000
mid,461,0.15000000
median 3,461,0.15000000
median 3 random,461,0.18000000
median 9,461,0.15000000
median 9 random,461,0.18000000
dual pivot,461,0.14000000
insertion,462,123.12000000
first,462,0.15000000
random,462,0.16000000
mid,462,0.15000000
