algorithm,instance,time
median 3,1727,0.01000000
median 3 random,1727,0.01000000
median 9,1727,0.00000000
median 9 random,1727,0.01000000
dual pivot,1727,0.01000000
insertion,1728,1.01000000
first,1728,0.01000000
random,1728,0.01000000
mid,1728,0.00000000
median 3,1728,0.01000000
median 3 random,1728,0.01000000
median 9,1728,0.01000000
median 9 random,1728,0.01000000
dual pivot,1728,0.01000000
insertion,1729,1.00000000
first,1729,0.01000000
random,1729,0.01000000
mid,1729,0.00000000
median 3,1729,0.01000000
median 3 random,1729,0.01000000
median 9,1729,0.01000000
median 9 random,1729,0.01000000
dual pivot,1729,0.01000000
insertion,1730,1.00000000
first,1730,0.01000000
random,1730,0.00000000
mid,1730,0.01000000
median 3,1730,0.01000000
median 3 random,1730,0.01000000
median 9,1730,0.01000000
median 9 random,1730,0.01000000
dual pivot,1730,0.01000000
insertion,1731,1.00000000
first,1731,0.01000000
random,1731,0.00000000
mid,1731,0.01000000
median 3,1731,0.01000000
median 3 random,1731,0.01000000
median 9,1731,0.01000000
median 9 random,1731,0.01000000
dual pivot,1731,0.01000000
insertion,1732,1.00000000
first,1732,0.01000000
random,1732,0.01000000
mid,1732,0.01000000
median 3,1732,0.00000000
median 3 random,1732,0.01000000
median 9,1732,0.01000000
median 9 random,1732,0.01000000
dual pivot,1732,0.01000000
insertion,1733,1.00000000
first,1733,0.01000000
random,1733,0.01000000
mid,1733,0.01000000
median 3,1733,0.01000000
median 3 random,1733,0.01000000
median 9,1733,0.00000000
median 9 random,1733,0.02000000
dual pivot,1733,0.00000000
insertion,1734,1.00000000
first,1734,0.01000000
random,1734,0.01000000
mid,1734,0.01000000
median 3,1734,0.01000000
median 3 random,1734,0.01000000
median 9,1734,0.01000000
median 9 random,1734,0.01000000
dual pivot,1734,0.00000000
insertion,1735,1.01000000
first,1735,0.00000000
random,1735,0.01000000
mid,1735,0.01000000
median 3,1735,0.01000000
median 3 random,1735,0.01000000
median 9,1735,0.01000000
median 9 random,1735,0.01000000
dual pivot,1735,0.00000000
insertion,1736,1.00000000
first,1736,0.01000000
random,1736,0.01000000
mid,1736,0.01000000
median 3,1736,0.00000000
median 3 random,1736,0.01000000
median 9,1736,0.01000000
median 9 random,1736,0.01000000
dual pivot,1736,0.01000000
insertion,1737,1.01000000
first,1737,0.00000000
random,1737,0.01000000
mid,1737,0.01000000
median 3,1737,0.01000000
median 3 random,1737,0.01000000
median 9,1737,0.01000000
median 9 random,1737,0.01000000
dual pivot,1737,0.00000000
insertion,1738,1.01000000
first,1738,0.01000000
random,1738,0.01000000
mid,1738,0.01000000
median 3,1738,0.00000000
median 3 random,1738,0.01000000
median 9,1738,0.01000000
median 9 random,1738,0.01000000
dual pivot,1738,0.01000000
insertion,1739,1.01000000
first,1739,0.00000000
random,1739,0.01000000
mid,1739,0.01000000
median 3,1739,0.01000000
median 3 random,1739,0.01000000
median 9,1739,0.01000000
median 9 random,1739,0.01000000
dual pivot,1739,0.00000000
insertion,1740,1.00000000
first,1740,0.01000000
random,1740,0.01000000
mid,1740,0.01000000
median 3,1740,0.00000000
median 3 random,1740,0.01000000
median 9,1740,0.01000000
median 9 random,1740,0.01000000
dual pivot,1740,0.01000000
insertion,1741,1.00000000
first,1741,0.01000000
random,1741,0.01000000
mid,1741,0.00000000
median 3,1741,0.01000000
median 3 random,1741,0.01000000
median 9,1741,0.01000000
median 9 random,1741,0.01000000
dual pivot,1741,0.01000000
insertion,1742,1.00000000
first,1742,0.01000000
random,1742,0.00000000
mid,1742,0.01000000
median 3,1742,0.01000000
median 3 random,1742,0.01000000
median 9,1742,0.01000000
median 9 random,1742,0.01000000
dual pivot,1742,0.01000000
insertion,1743,1.00000000
first,1743,0.01000000
random,1743,0.01000000
mid,1743,0.00000000
median 3,1743,0.01000000
median 3 random,1743,0.01000000
median 9,1743,0.01000000
median 9 random,1743,0.01000000
dual pivot,1743,0.01000000
insertion,1744,1.00000000
first,1744,0.01000000
random,1744,0.01000000
mid,1744,0.01000000
median 3,1744,0.00000000
median 3 random,1744,0.01000000
median 9,1744,0.01000000
median 9 random,1744,0.01000000
dual pivot,1744,0.01000000
insertion,1745,1.00000000
first,1745,0.01000000
random,1745,0.01000000
mid,1745,0.01000000
median 3,1745,0.01000000
median 3 random,1745,0.01000000
median 9,1745,0.00000000
median 9 random,1745,0.01000000
dual pivot,1745,0.01000000
insertion,1746,1.00000000
first,1746,0.01000000
random,1746,0.01000000
mid,1746,0.01000000
median 3,1746,0.01000000
median 3 random,1746,0.01000000
median 9,1746,0.01000000
median 9 random,1746,0.01000000
dual pivot,1746,0.00000000
insertion,1747,1.01000000
first,1747,0.00000000
random,1747,0.01000000
mid,1747,0.01000000
median 3,1747,0.01000000
median 3 random,1747,0.01000000
median 9,1747,0.01000000
median 9 random,1747,0.01000000
dual pivot,1747,0.00000000
insertion,1748,1.00000000
first,1748,0.01000000
random,1748,0.01000000
mid,1748,0.00000000
median 3,1748,0.01000000
median 3 random,1748,0.01000000
median 9,1748,0.01000000
median 9 random,1748,0.01000000
dual pivot,1748,0.01000000
insertion,1749,1.00000000
first,1749,0.01000000
random,1749,0.01000000
mid,1749,0.01000000
median 3,1749,0.01000000
median 3 random,1749,0.01000000
median 9,1749,0.00000000
median 9 random,1749,0.02000000
dual pivot,1749,0.00000000
insertion,1750,1.01000000
first,1750,0.01000000
random,1750,0.01000000
mid,1750,0.00000000
median 3,1750,0.01000000
median 3 random,1750,0.01000000
median 9,1750,0.01000000
median 9 random,1750,0.01000000
dual pivot,1750,0.01000000
insertion,1751,1.01000000
first,1751,0.00000000
random,1751,0.01000000
mid,1751,0.01000000
median 3,1751,0.01000000
median 3 random,1751,0.01000000
median 9,1751,0.01000000
median 9 random,1751,0.01000000
dual pivot,1751,0.00000000
insertion,1752,1.01000000
first,1752,0.00000000
random,1752,0.01000000
mid,1752,0.01000000
median 3,1752,0.01000000
median 3 random,1752,0.01000000
median 9,1752,0.01000000
median 9 random,1752,0.01000000
dual pivot,1752,0.00000000
insertion,1753,0.99000000
first,1753,0.01000000
random,1753,0.01000000
mid,1753,0.01000000
median 3,1753,0.01000000
median 3 random,1753,0.01000000
median 9,1753,0.01000000
median 9 random,1753,0.01000000
dual pivot,1753,0.00000000
insertion,1754,1.00000000
first,1754,0.01000000
random,1754,0.01000000
mid,1754,0.01000000
median 3,1754,0.01000000
median 3 random,1754,0.01000000
median 9,1754,0.00000000
median 9 random,1754,0.02000000
dual pivot,1754,0.00000000
insertion,1755,1.00000000
first,1755,0.01000000
random,1755,0.01000000
mid,1755,0.01000000
median 3,1755,0.01000000
median 3 random,1755,0.01000000
median 9,1755,0.01000000
median 9 random,1755,0.01000000
dual pivot,1755,0.00000000
insertion,1756,1.01000000
first,1756,0.00000000
random,1756,0.01000000
mid,1756,0.01000000
median 3,1756,0.01000000
median 3 random,1756,0.01000000
median 9,1756,0.01000000
median 9 random,1756,0.01000000
dual pivot,1756,0.00000000
insertion,1757,1.01000000
first,1757,0.01000000
random,1757,0.00000000
mid,1757,0.01000000
median 3,1757,0.01000000
median 3 random,1757,0.01000000
median 9,1757,0.01000000
median 9 random,1757,0.01000000
dual pivot,1757,0.01000000
insertion,1758,1.00000000
first,1758,0.01000000
random,1758,0.01000000
mid,1758,0.01000000
median 3,1758,0.00000000
median 3 random,1758,0.01000000
median 9,1758,0.01000000
median 9 random,1758,0.01000000
dual pivot,1758,0.01000000
insertion,1759,1.00000000
first,1759,0.01000000
random,1759,0.01000000
mid,1759,0.01000000
median 3,1759,0.01000000
median 3 random,1759,0.01000000
median 9,1759,0.01000000
median 9 random,1759,0.01000000
dual pivot,1759,0.00000000
insertion,1760,1.01000000
first,1760,0.00000000
random,1760,0.01000000
mid,1760,0.01000000
median 3,1760,0.01000000
median 3 random,1760,0.01000000
median 9,1760,0.01000000
median 9 random,1760,0.01000000
dual pivot,1760,0.01000000
insertion,1761,1.00000000
first,1761,0.01000000
random,1761,0.01000000
mid,1761,0.01000000
median 3,1761,0.00000000
median 3 random,1761,0.01000000
median 9,1761,0.01000000
median 9 random,1761,0.01000000
dual pivot,1761,0.01000000
insertion,1762,1.01000000
first,1762,0.00000000
random,1762,0.01000000
mid,1762,0.01000000
median 3,1762,0.01000000
median 3 random,1762,0.01000000
median 9,1762,0.01000000
median 9 random,1762,0.01000000
dual pivot,1762,0.00000000
insertion,1763,1.00000000
first,1763,0.01000000
random,1763,0.01000000
mid,1763,0.00000000
median 3,1763,0.01000000
median 3 random,1763,0.01000000
median 9,1763,0.01000000
median 9 random,1763,0.01000000
dual pivot,1763,0.01000000
insertion,1764,1.00000000
first,1764,0.00000000
random,1764,0.01000000
mid,1764,0.01000000
median 3,1764,0.01000000
median 3 random,1764,0.01000000
median 9,1764,0.01000000
median 9 random,1764,0.01000000
dual pivot,1764,0.00000000
insertion,1765,0.99000000
first,1765,0.01000000
random,1765,0.01000000
mid,1765,0.01000000
median 3,1765,0.01000000
median 3 random,1765,0.01000000
median 9,1765,0.01000000
median 9 random,1765,0.01000000
dual pivot,1765,0.00000000
insertion,1766,1.01000000
first,1766,0.00000000
random,1766,0.01000000
mid,1766,0.01000000
median 3,1766,0.01000000
median 3 random,1766,0.01000000
median 9,1766,0.01000000
median 9 random,1766,0.01000000
dual pivot,1766,0.00000000
insertion,1767,1.00000000
first,1767,0.01000000
random,1767,0.00000000
mid,1767,0.01000000
median 3,1767,0.01000000
median 3 random,1767,0.01000000
median 9,1767,0.01000000
median 9 random,1767,0.01000000
dual pivot,1767,0.01000000
insertion,1768,1.00000000
first,1768,0.01000000
random,1768,0.01000000
mid,1768,0.00000000
median 3,1768,0.01000000
median 3 random,1768,0.01000000
median 9,1768,0.01000000
median 9 random,1768,0.01000000
dual pivot,1768,0.01000000
insertion,1769,1.00000000
first,1769,0.01000000
random,1769,0.01000000
mid,1769,0.01000000
median 3,1769,0.01000000
median 3 random,1769,0.01000000
median 9,1769,0.01000000
median 9 random,1769,0.01000000
dual pivot,1769,0.00000000
insertion,1770,1.01000000
first,1770,0.00000000
random,1770,0.01000000
mid,1770,0.01000000
median 3,1770,0.01000000
median 3 random,1770,0.01000000
median 9,1770,0.01000000
median 9 random,1770,0.01000000
dual pivot,1770,0.01000000
insertion,1771,1.00000000
first,1771,0.01000000
random,1771,0.01000000
mid,1771,0.00000000
median 3,1771,0.01000000
median 3 random,1771,0.01000000
median 9,1771,0.01000000
median 9 random,1771,0.01000000
dual pivot,1771,0.01000000
insertion,1772,1.00000000
first,1772,0.01000000
random,1772,0.01000000
mid,1772,0.01000000
median 3,1772,0.01000000
median 3 random,1772,0.01000000
median 9,1772,0.00000000
median 9 random,1772,0.01000000
dual pivot,1772,0.01000000
insertion,1773,1.01000000
first,1773,0.01000000
random,1773,0.00000000
mid,1773,0.01000000
median 3,1773,0.01000000
median 3 random,1773,0.01000000
median 9,1773,0.01000000
median 9 random,1773,0.01000000
dual pivot,1773,0.01000000
insertion,1774,1.00000000
first,1774,0.01000000
random,1774,0.01000000
mid,1774,0.01000000
median 3,1774,0.00000000
median 3 random,1774,0.01000000
median 9,1774,0.01000000
median 9 random,1774,0.01000000
dual pivot,1774,0.01000000
insertion,1775,1.00000000
first,1775,0.01000000
random,1775,0.01000000
mid,1775,0.01000000
median 3,1775,0.01000000
median 3 random,1775,0.01000000
median 9,1775,0.00000000
median 9 random,1775,0.02000000
dual pivot,1775,0.00000000
insertion,1776,1.00000000
first,1776,0.01000000
random,1776,0.01000000
mid,1776,0.01000000
median 3,1776,0.00000000
median 3 random,1776,0.01000000
median 9,1776,0.01000000
median 9 random,1776,0.01000000
dual pivot,1776,0.01000000
insertion,1777,1.00000000
first,1777,0.01000000
random,1777,0.01000000
mid,1777,0.01000000
median 3,1777,0.01000000
median 3 random,1777,0.01000000
median 9,1777,0.00000000
median 9 random,1777,0.02000000
dual pivot,1777,0.00000000
insertion,1778,1.00000000
first,1778,0.01000000
random,1778,0.01000000
mid,1778,0.01000000
median 3,1778,0.01000000
median 3 random,1778,0.01000000
median 9,1778,0.01000000
median 9 random,1778,0.01000000
dual pivot,1778,0.00000000
insertion,1779,1.01000000
first,1779,0.00000000
random,1779,0.01000000
mid,1779,0.01000000
median 3,1779,0.01000000
median 3 random,1779,0.01000000
median 9,1779,0.01000000
median 9 random,1779,0.01000000
dual pivot,1779,0.00000000
insertion,1780,1.00000000
first,1780,0.01000000
random,1780,0.01000000
mid,1780,0.00000000
median 3,1780,0.01000000
median 3 random,1780,0.01000000
median 9,1780,0.01000000
median 9 random,1780,0.01000000
dual pivot,1780,0.01000000
insertion,1781,1.00000000
first,1781,0.01000000
random,1781,0.01000000
mid,1781,0.01000000
median 3,1781,0.01000000
median 3 random,1781,0.01000000
median 9,1781,0.01000000
median 9 random,1781,0.01000000
dual pivot,1781,0.00000000
insertion,1782,1.01000000
first,1782,0.00000000
random,1782,0.01000000
mid,1782,0.01000000
median 3,1782,0.01000000
median 3 random,1782,0.01000000
median 9,1782,0.01000000
median 9 random,1782,0.01000000
dual pivot,1782,0.01000000
insertion,1783,1.00000000
first,1783,0.01000000
random,1783,0.01000000
mid,1783,0.00000000
median 3,1783,0.01000000
median 3 random,1783,0.01000000
median 9,1783,0.01000000
median 9 random,1783,0.01000000
dual pivot,1783,0.01000000
insertion,1784,1.01000000
first,1784,0.00000000
random,1784,0.01000000
mid,1784,0.01000000
median 3,1784,0.01000000
median 3 random,1784,0.01000000
median 9,1784,0.01000000
median 9 random,1784,0.01000000
dual pivot,1784,0.01000000
insertion,1785,1.00000000
first,1785,0.01000000
random,1785,0.01000000
mid,1785,0.01000000
median 3,1785,0.01000000
median 3 random,1785,0.01000000
median 9,1785,0.00000000
median 9 random,1785,0.02000000
dual pivot,1785,0.00000000
insertion,1786,1.01000000
first,1786,0.01000000
random,1786,0.00000000
mid,1786,0.01000000
median 3,1786,0.01000000
median 3 random,1786,0.01000000
median 9,1786,0.01000000
median 9 random,1786,0.01000000
dual pivot,1786,0.01000000
insertion,1787,1.00000000
first,1787,0.01000000
random,1787,0.01000000
mid,1787,0.01000000
median 3,1787,0.00000000
median 3 random,1787,0.02000000
median 9,1787,0.00000000
median 9 random,1787,0.01000000
dual pivot,1787,0.01000000
insertion,1788,1.00000000
first,1788,0.01000000
random,1788,0.01000000
mid,1788,0.01000000
median 3,1788,0.01000000
median 3 random,1788,0.01000000
median 9,1788,0.00000000
median 9 random,1788,0.02000000
dual pivot,1788,0.00000000
insertion,1789,1.00000000
first,1789,0.01000000
random,1789,0.01000000
mid,1789,0.00000000
median 3,1789,0.01000000
median 3 random,1789,0.01000000
median 9,1789,0.01000000
median 9 random,1789,0.01000000
dual pivot,1789,0.01000000
insertion,1790,1.00000000
first,1790,0.01000000
random,1790,0.01000000
mid,1790,0.01000000
median 3,1790,0.00000000
median 3 random,1790,0.01000000
median 9,1790,0.01000000
median 9 random,1790,0.01000000
dual pivot,1790,0.01000000
insertion,1791,1.00000000
first,1791,0.01000000
random,1791,0.01000000
mid,1791,0.01000000
median 3,1791,0.00000000
median 3 random,1791,0.02000000
median 9,1791,0.00000000
median 9 random,1791,0.01000000
dual pivot,1791,0.01000000
insertion,1792,1.00000000
first,1792,0.01000000
random,1792,0.01000000
mid,1792,0.01000000
median 3,1792,0.01000000
median 3 random,1792,0.01000000
median 9,1792,0.01000000
median 9 random,1792,0.01000000
dual pivot,1792,0.00000000
insertion,1793,1.01000000
first,1793,0.01000000
random,1793,0.00000000
mid,1793,0.01000000
median 3,1793,0.01000000
median 3 random,1793,0.01000000
median 9,1793,0.01000000
median 9 random,1793,0.01000000
dual pivot,1793,0.01000000
insertion,1794,1.00000000
first,1794,0.01000000
random,1794,0.01000000
mid,1794,0.00000000
median 3,1794,0.01000000
median 3 random,1794,0.01000000
median 9,1794,0.01000000
median 9 random,1794,0.01000000
dual pivot,1794,0.01000000
insertion,1795,1.00000000
first,1795,0.01000000
random,1795,0.01000000
mid,1795,0.01000000
median 3,1795,0.01000000
median 3 random,1795,0.01000000
median 9,1795,0.01000000
median 9 random,1795,0.01000000
dual pivot,1795,0.00000000
insertion,1796,1.01000000
first,1796,0.01000000
random,1796,0.01000000
mid,1796,0.00000000
median 3,1796,0.01000000
median 3 random,1796,0.01000000
median 9,1796,0.01000000
median 9 random,1796,0.01000000
dual pivot,1796,0.01000000
insertion,1797,1.00000000
first,1797,0.01000000
random,1797,0.01000000
mid,1797,0.01000000
median 3,1797,0.00000000
median 3 random,1797,0.01000000
median 9,1797,0.01000000
median 9 random,1797,0.01000000
dual pivot,1797,0.01000000
insertion,1798,1.00000000
first,1798,0.01000000
random,1798,0.01000000
mid,1798,0.01000000
median 3,1798,0.01000000
median 3 random,1798,0.01000000
median 9,1798,0.01000000
median 9 random,1798,0.01000000
dual pivot,1798,0.00000000
insertion,1799,1.01000000
first,1799,0.01000000
random,1799,0.01000000
mid,1799,0.01000000
median 3,1799,0.00000000
median 3 random,1799,0.01000000
median 9,1799,0.01000000
median 9 random,1799,0.01000000
dual pivot,1799,0.01000000
insertion,1800,1.00000000
first,1800,0.01000000
random,1800,0.00000000
mid,1800,0.01000000
median 3,1800,0.01000000
median 3 random,1800,0.01000000
median 9,1800,0.01000000
median 9 random,1800,0.01000000
dual pivot,1800,0.01000000
insertion,1801,1.00000000
first,1801,0.01000000
random,1801,0.00000000
mid,1801,0.01000000
median 3,1801,0.01000000
median 3 random,1801,0.01000000
median 9,1801,0.01000000
median 9 random,1801,0.01000000
dual pivot,1801,0.01000000
insertion,1802,1.00000000
first,1802,0.00000000
random,1802,0.01000000
mid,1802,0.01000000
median 3,1802,0.01000000
median 3 random,1802,0.01000000
median 9,1802,0.01000000
median 9 random,1802,0.01000000
